session_id,customer_id,speaker_id,speaker,content,attachments,created_at
01KPX5HESYRGH97SSK5ME03A4X,,749ec938580d54a3e522ad7b711d936b,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-23 20:37:52.048140+08:00
01KPX5K33NRYQDBGJYQ22BBKFQ,,7c949737239edb2d0295a8f67dfec4dc,AGENT,こんにちは。株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-23 20:38:46.112203+08:00
01KPX637NQHDS7749ZR1EM4AWR,,565769550ed68f90663de9e533687424,AGENT,ゲッペイと申します。株式会社クレッセントのアシスタントです。2026年最新スタジオや、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-23 20:47:35.020659+08:00
01KPX6ATY18PWGDRA1V14AW1QM,,dd1dcb6ef655eb2d3272021a47de86c0,AGENT,お客様、こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-23 20:51:50.043529+08:00
01KPX8RHCV8JGZMM18VARXF5MP,,77493e78db9c206f5327315e8ebae750,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-23 21:34:10.271814+08:00
01KPX8S220DBRVCA7R0FZNR005,,77493e78db9c206f5327315e8ebae750,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-23 21:34:26.947602+08:00
01KPXCFGWTTGDXRRHK3WPP97T0,,83aa78434723ae9c33672b2db5a4baf7,AGENT,月餅ちゃんと申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-23 22:39:13.558615+08:00
01KPXCTVP1H2Y3GQDYE9KJ8ZHT,,e1f0e34a03452aa808a3ba380fbdf6c7,AGENT,株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、弊社には様々な技術がございます。,,2026-04-23 22:45:24.011427+08:00
01KPXJDTDQNFAJ276J7V4P7BP8,,59558a21c05650b661829072c3c3d058,AGENT,こんにちは、私はクレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 00:23:15.878766+08:00
01KPXMVFKVEG9NGXQTZH36WNGS,,5dc34e31209e01512da39909ad0167b4,AGENT,初めまして！ 私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 01:05:31.663642+08:00
01KPXP441YA3X6405QKHAXQDQ5,,dd02f1e5ae59301a055342335ab695a0,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はありますか？,,2026-04-24 01:27:40.771304+08:00
01KPXP67VE1892C7MBQA0NMBZT,,dd02f1e5ae59301a055342335ab695a0,AGENT,こんにちは！株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-24 01:28:50.349560+08:00
01KPXPE1E78YVAWAGVV5T8C9RR,,4d963d4d1692533e9939ee99de029db5,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 01:33:06.658257+08:00
01KPXPNFB0413MACMJPWQ26S73,,1225304677dfafea78f16e049484b7bf,AGENT,初めまして！ 私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 01:37:13.410082+08:00
01KPXPSDAKRM67NTSFXTGGN6JH,,1225304677dfafea78f16e049484b7bf,AGENT,はい、こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 01:39:20.865503+08:00
01KPY0GZH0ER00NRGQ755QD8M2,,75977fe7d08214dfcf7cd973b160b92f,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-04-24 04:29:30.124145+08:00
01KPY6VWBX3H9X3NVATKCDN6M0,,617607bf8ec437d931c7beb368ec5b20,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 06:20:19.355156+08:00
01KPY8DX180S09NET81DSHNTHA,,2e7d32e782459624e3afeefa1a8472d6,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？,,2026-04-24 06:47:36.885197+08:00
01KPY96DFN2FTG8KKJM432VB9W,,2e7d32e782459624e3afeefa1a8472d6,AGENT,こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconについて興味はございますか？,,2026-04-24 07:00:59.370736+08:00
01KPYBG4X1Q1XRKMYVNJ1SYH5W,,0946fba0849bbe5e738b42b9da960ca9,AGENT,ようこそ、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 07:41:15.964606+08:00
01KPYCZ0HGAHHD667P0YB25W3Z,,9c7cf247f7b14ba5a70cf0dfd7f7b24b,AGENT,月餅ちゃんと申します。クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございます。,,2026-04-24 08:06:55.713136+08:00
01KPYD0TGDSWRJ4V2Q7H8Q3J28,,d84e6960118a2b52c680ba2517dac1bb,AGENT,こんにちは！ 私、クレッセントのゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、2026年最新スタジオについてご興味はございませんか？,,2026-04-24 08:07:51.056753+08:00
01KPYD13FEAKE8SQ8DBM45EB8Q,,d84e6960118a2b52c680ba2517dac1bb,AGENT,皆様、初めまして。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 08:07:59.584656+08:00
01KPYD5QAW59RSSNC9J6YTG9Q6,,7ebd68f4c14ac57f56e9e96d49483435,AGENT,こんにちは！株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 08:24:09.760288+08:00
01KPYEM1GJ68X3FAESKH5NYGYT,,48b2207967ba16a8b55950bd37cdec02,AGENT,こんにちは、私はクレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 08:35:50.401014+08:00
01KPYESM5R513FMASDM4NVTCRC,,353fed0e34b7d6a111ef209056a7061c,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 08:38:52.170415+08:00
01KPYFE16Q1JBEXQSYQW8NF1P9,,f061516e54ec662879f3edfdace3e569,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-24 08:50:03.362264+08:00
01KPYFSV5AHK1PKE0VPM8QQKJD,,ffc8dfa9b4ce7e7f3ff5b49401c11b54,AGENT,こんにちは！株式会社クレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:02:11.475991+08:00
01KPYGAEN6T014X4119DGHP9NJ,,2b00eca66c7a9e84c28411e35849ef80,AGENT,"いらっしゃいませ！私は株式会社クレッセントのアシスタント、ゲッペイと申します。
ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？",,2026-04-24 09:05:36.392547+08:00
01KPYH1Y6AP8Q49HHH6CFHZ1QV,,142e0ffd9ae48328550a3de474c9f300,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:19:18.917305+08:00
01KPYH9DX6P8EETFD6TTYPAMNW,,fb9ad8c79913527d3e994fbc14ec6788,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:22:28.592037+08:00
01KPYHBRD574KREZEECD5HJAVD,,c1251de51f9b0e61b23fdff65fd30792,AGENT,ようこそいらっしゃいました。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご案内できます。,,2026-04-24 09:23:49.725614+08:00
01KPYHGMX35GQD65MWNZBWP1ZD,,0833e6323002244302611ebc2b1b939d,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:26:24.133809+08:00
01KPYHQHRGJEBEXXZ1VE6T59ZS,,8bf8176c1da6094208e6346a7e0e738f,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:30:09.897573+08:00
01KPYHQJPFX4WA75H0GZ1J0SN1,,465e397fd79e87a80a579d7b80859bc2,AGENT,お客様、こんにちは。私は株式会社クレッセントのアシスタント、月餅（ゲッペイ）と申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:30:09.896521+08:00
01KPYHQY5N3M799Z56A5EPGCHC,,a0b9f63c898d7191817d6bcbdf56723f,AGENT,こんにちは！ 私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:30:29.506474+08:00
01KPYHX6Z2RFPNQD6JACABDP68,,0946fba0849bbe5e738b42b9da960ca9,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 09:33:17.014436+08:00
01KPYJE00EZENSXDFG18NVETP7,,52a8e4a0aef999afada25d48309b721d,AGENT,ようこそ。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconなど、弊社が提供する最新技術についてご紹介できます。,,2026-04-24 09:42:24.689734+08:00
01KPYJTENHW16G161XW4DMV007,,4483f44193cb084ee544e48694d47b6a,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 09:49:13.629347+08:00
01KPYKV6A02RRB34TJC506Z4ZK,,5af1e1da1472d0b7978aa6e5d6fe1667,AGENT,ようこそお越しくださいました。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はありますか？,,2026-04-24 10:07:05.534488+08:00
01KPYM0C6MV77E4JJ6NNV7EB6S,,c8de5c56391b3a2e0345be23ece0a15f,AGENT,こんにちは！株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 10:09:58.471437+08:00
01KPYN2X8EQV5D15F9D7T9R9J0,,7dcc03fe085ee975e5f247311a5b3670,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 10:28:47.405177+08:00
01KPYNFP12WMYWD2B707RSDQZ7,,100082b2c980b91a625ac59b24374501,AGENT,お客様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-04-24 10:35:47.224205+08:00
01KPYNR6THMC09KXZMN8A41K4G,,f642da9fe927bef055283d9b3767ad69,AGENT,こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについて、何かご興味はございますか？,,2026-04-24 10:40:25.356260+08:00
01KPYNW2F8G1X9EAKF731MFPN9,,98bfb52b5d8c593c7a6f7d90d54377f1,AGENT,クレッセントのゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-24 10:42:32.124082+08:00
01KPYP2QKJTJ2GBZGCDM86C934,,e19db6a903b4d14592e634374c2e0031,AGENT,"こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-04-24 10:46:10.969667+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 10:46:21.879953+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,USER,中文可以嗎,,2026-04-24 10:46:45.306977+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,"您好！我是月餅，株式會社 Crescent 的助理。當然，我可以用中文溝通。

請問您是對我們能在直播中使用的 Volu☆ME! 感興趣，還是想了解業界最高標準的動作捕捉系統 Vicon 呢？",,2026-04-24 10:46:45.336939+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,USER,vicon 是什麼,,2026-04-24 10:47:02.794456+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,"Vicon 是全球頂級的光學反射式動作捕捉系統。

它廣泛應用於：
* 娛樂（電影、遊戲）
* 工業
* 醫療
* 生物力學

Vicon 系統配備高精準度攝影機和軟體，提供精確的動作捕捉。您想了解更多嗎？",,2026-04-24 10:47:02.813063+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,USER,遊戲動作相關,,2026-04-24 10:47:30.725636+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,"在遊戲動作捕捉方面，Vicon 系統是業界的標竿。

* **高精準度**：能捕捉細微的肢體動作，甚至是手指的細節。
* **即時性**：可以即時串流和編輯捕捉到的數據。
* **應用廣泛**：從遊戲角色動作到虛擬實境體驗，都能完美呈現。

我們還提供 Vicon Vanguard 無標記系統，以及 Shogun 軟體，可大大加快遊戲動畫製作流程。

您想更深入了解 Vicon 在遊戲領域的應用案例嗎？",,2026-04-24 10:47:30.757484+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,USER,有哪些案例參考,,2026-04-24 10:47:58.749788+08:00
01KPYP338G50AFJ1NWKTRQM2WY,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,"我們有豐富的用戶案例，涵蓋遊戲、研究、政府機關和內容製作等多個產業。

最近的案例包括：
*   2026.03.20 - JRA 競馬博物館的數位互動內容
*   2026.03.10 - TYO 製作的「XR Magic Orchestra」
*   2026.02.10 - LIAR VOICE ～尋找冒牌貨～ 的製作秘辛
*   2026.01.10 - THINKR 株式会社的介紹

您可以在我們的網站上找到更多詳細資訊和案例：[用戶案例列表](https://www.crescentinc.co.jp/usercase)

您對哪種類型或用途的案例比較感興趣呢？",,2026-04-24 10:47:58.780946+08:00
01KPYP751RKSYCVAAM5BXDKXAC,,ab71ab06bc3e5fdc2ae3af7b886b93ef,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-24 10:48:34.856315+08:00
01KPYP78YYCQMVY8RK59S71HFW,,d815f642aaf9b59344cbdb87e24186e7,AGENT,はじめまして、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 10:48:45.095803+08:00
01KPYPNFP8CREN9SQE75QA17BW,,58c40247392ccd5527c7866097d336de,AGENT,こんにちは！クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconにご興味はありますか？,,2026-04-24 10:56:34.073270+08:00
01KPYPYM95C9VA09TSG46VGDKE,,c5921aaf9714ddaaefd139ac335a44ab,AGENT,お客様、こんにちは。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについて、何かご質問はございますか？,,2026-04-24 11:01:28.705651+08:00
01KPYQ62NMK7JVVNXR5EMPHJNE,,173c63a2fa4f378484256834b0ca22fa,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、2026年最新スタジオについてご案内できます。,,2026-04-24 11:05:33.519663+08:00
01KPYQ99GF2VK0KVB1KPB6HVNX,,617607bf8ec437d931c7beb368ec5b20,AGENT,月餅と申します。株式会社クレッセントのアシスタントをしております。何かご不明な点がございましたら、お気軽にお尋ねください。,,2026-04-24 11:07:15.703882+08:00
01KPYQARBDFV59292SM2JFB345,,c1dd30dc9ee639e1fc4e64a91bd258fe,AGENT,こんにちは。株式会社クレッセントのアシスタント、月餅と申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:08:02.905653+08:00
01KPYQRNCTGWK1437K7ECGV8NX,,0ad1296eccfa0db6345d120f6cede80a,AGENT,ようこそ！私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はございますか？,,2026-04-24 11:15:45.577187+08:00
01KPYQY5E627XQ6QWZ4T7X2TK9,,c1b782806402c8ca641e84cd7a886d7b,AGENT,ようこそいらっしゃいました！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:18:37.565748+08:00
01KPYS0WR5JRT38ACDFTSFX3SV,,7fcb714112a996e7e34c1d8fb27b2b14,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 11:37:35.723124+08:00
01KPYSH5KF0W1CRWFVZFMAHP77,,17a0e25ba9da4e1520655289af04521f,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:46:29.457546+08:00
01KPYSVHDK7DYEMTG18W1HCCW8,,fa1c516b57d0b093d7574495c34507fe,AGENT,"皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-04-24 11:52:08.776908+08:00
01KPYT044NYKR46B64FWZ0B8NH,,83d3198a9d71e4b245423a8a1893d30e,AGENT,株式会社クレッセントのゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 11:54:46.338489+08:00
01KPYT1JSSQE7B6SPRGJ64Q63Q,,58f275fa01216981898034c3bff5c108,AGENT,こんにちは。株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!、2026年最新スタジオについてご興味はありますか？,,2026-04-24 11:55:28.065567+08:00
01KPYT2DZZYZYZCRAXSKAKJ223,,58f275fa01216981898034c3bff5c108,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:55:54.700454+08:00
01KPYT3ZZ2GKG83C6TJMQPKS7T,,58f275fa01216981898034c3bff5c108,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:56:45.821827+08:00
01KPYT5F8VKTJ02QRMDB9CKSRZ,,58f275fa01216981898034c3bff5c108,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 11:57:34.337309+08:00
01KPYT9DEF7PB99VWSWV7XFZJE,,e33b73626663db0f1b7f4519b1397d1b,AGENT,"こんにちは！ 株式会社クレッセントのアシスタント、月餅（ゲッペイ）と申します。

ライブ配信などで活用できるVolu☆ME!と、2026年最新スタジオについてご興味はございますか？",,2026-04-24 11:59:43.924032+08:00
01KPYTD4R1H0BG2067YT3FK2TT,,662e5a64a9d0a274f1dd04674796483b,AGENT,月餅と申します。株式会社クレッセントのアシスタントです。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 12:01:47.606159+08:00
01KPYTEV9GRN4X5NCD20NQ9YAA,,6954074e8585d697d560b1626771678a,AGENT,クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 12:02:42.470684+08:00
01KPYVRRCE0BS45DDA52YTB4RP,,9598a6d296760aa1b2ea20efa1ed8742,AGENT,"こんにちは、ゲッペイと申します。株式会社クレッセントのアシスタントです。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-04-24 12:25:35.519660+08:00
01KPYVZV3NNTGDB8G4YS580ZXN,,d55d72aa9eb613358095ecbc02227692,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございますが、ご興味はありますか？,,2026-04-24 12:29:28.035832+08:00
01KPYW4VHS6VJA0WZVZHA91R83,,ab31e7c61676e69983ad28739264a9a5,AGENT,こんにちは！クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-24 12:32:13.849748+08:00
01KPYW79DFSVYVN0NQA4J2WG30,,8de02ce0f2fc28bf94db75c6115067e6,AGENT,こんにちは！私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありますか？,,2026-04-24 12:33:31.139461+08:00
01KPYWA7B7M6VZSZ1C6HB7X8WC,,e764a23370d9a55c52f3422641b70e17,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 12:35:08.843867+08:00
01KPYWEBHDGHVBNMSMK5DYN2Y7,,d55d72aa9eb613358095ecbc02227692,AGENT,皆様、こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 12:37:22.389619+08:00
01KPYWN22VF3XM87X1QM3TWSTM,,fa1c516b57d0b093d7574495c34507fe,AGENT,こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？,,2026-04-24 12:41:02.576257+08:00
01KPYWYDZDFJG860CW0JPS9PYN,,014bbb3e37fb3a86c06b391ff2e85c47,AGENT,こんにちは、ゲッペイと申します。株式会社クレッセントのアシスタントをしております。,,2026-04-24 12:46:09.724828+08:00
01KPYX19XRYYEBGDH7S4YW5HRR,,461111f8b48a634caf3b694543634ea2,AGENT,初めまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はありますでしょうか？,,2026-04-24 12:47:43.812326+08:00
01KPYXAVNB7X7WGF1ZH3NK6H44,,a8216ca1b62fc6fc245706974c872937,AGENT,"こんにちは！ 株式会社クレッセントのアシスタント、月餅です。
ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？",,2026-04-24 12:53:10.677284+08:00
01KPYXBZ34M3GMKP1VS4MF697E,,c00a130d95975053d47c0d56994e21f3,AGENT,"[ユーザー]様、はじめまして！
私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、そして2026年最新スタジオについてご興味はございませんか？",,2026-04-24 12:53:33.010047+08:00
01KPYXEDF13PWK7T5AK10BR66M,,7ab1b78764e831f8c7d1f5ce82d36b29,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 12:54:53.664844+08:00
01KPYXX8X89HCJSW0HEC2CQ0X8,,2d79e9ef5c40e08db3e7a1a2e1ba2953,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-24 13:03:01.291094+08:00
01KPYXZS0EKKVXCSF6BX85TGSW,,5013ee58358144f790627680baa528bc,AGENT,こんにちは。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconについてご案内できます。,,2026-04-24 13:04:22.731902+08:00
